,Class,probability,long,lat,Distance,character,color_shape,color_char
3415,['trapezoid'],,,,0,not found,not found,not found
3416,['rectangle'],,,,0,not found,not found,not found
3417,['trapezoid'],,,,0,not found,not found,not found
3418,['Human'],,,,0,not found,not found,not found
3419,['rectangle'],,,,0,not found,not found,not found
3420,['trapezoid'],,,,0,not found,not found,not found
3421,['rectangle'],,,,0,not found,not found,not found
3422,['trapezoid'],,,,0,not found,not found,not found
3423,['Human'],,,,0,not found,not found,not found
3424,['rectangle'],,,,0,not found,not found,not found
3425,['trapezoid'],,,,0,not found,not found,not found
3426,['rectangle'],,,,0,not found,not found,not found
3427,['trapezoid'],,,,0,not found,not found,not found
3428,['Human'],,,,0,not found,not found,not found
3429,['rectangle'],,,,0,not found,not found,not found
3430,['trapezoid'],,,,0,not found,not found,not found
3431,['rectangle'],,,,0,not found,not found,not found
3432,['trapezoid'],,,,0,not found,not found,not found
3433,['Human'],,,,0,not found,not found,not found
3434,['rectangle'],,,,0,not found,not found,not found
3435,['trapezoid'],,,,0,not found,not found,not found
3436,['rectangle'],,,,0,not found,not found,not found
3437,['trapezoid'],,,,0,not found,not found,not found
3438,['Human'],,,,0,not found,not found,not found
3439,['rectangle'],,,,0,not found,not found,not found
3440,['trapezoid'],,,,0,not found,not found,not found
3441,['rectangle'],,,,0,not found,not found,not found
3442,['trapezoid'],,,,0,not found,not found,not found
3443,['Human'],,,,0,not found,not found,not found
3444,['rectangle'],,,,0,not found,not found,not found
3445,['trapezoid'],,,,0,not found,not found,not found
3446,['rectangle'],,,,0,not found,not found,not found
3447,['trapezoid'],,,,0,not found,not found,not found
3448,['Human'],,,,0,not found,not found,not found
3449,['rectangle'],,,,0,not found,not found,not found
3450,['trapezoid'],,,,0,not found,not found,not found
3451,['rectangle'],,,,0,not found,not found,not found
3452,['trapezoid'],,,,0,not found,not found,not found
3453,['Human'],,,,0,not found,not found,not found
3454,['rectangle'],,,,0,not found,not found,not found
3455,['trapezoid'],,,,0,not found,not found,not found
3456,['rectangle'],,,,0,not found,not found,not found
3457,['trapezoid'],,,,0,not found,not found,not found
3458,['Human'],,,,0,not found,not found,not found
3459,['rectangle'],,,,0,not found,not found,not found
3460,['trapezoid'],,,,0,not found,not found,not found
3461,['rectangle'],,,,0,not found,not found,not found
3462,['trapezoid'],,,,0,not found,not found,not found
3463,['Human'],,,,0,not found,not found,not found
3464,['rectangle'],,,,0,not found,not found,not found
3465,['trapezoid'],,,,0,not found,not found,not found
3466,['rectangle'],,,,0,not found,not found,not found
3467,['trapezoid'],,,,0,not found,not found,not found
3468,['Human'],,,,0,not found,not found,not found
3469,['rectangle'],,,,0,not found,not found,not found
3470,['trapezoid'],,,,0,not found,not found,not found
3471,['rectangle'],,,,0,not found,not found,not found
3472,['trapezoid'],,,,0,not found,not found,not found
3473,['Human'],,,,0,not found,not found,not found
3474,['rectangle'],,,,0,not found,not found,not found
3475,['trapezoid'],,,,0,not found,not found,not found
3476,['rectangle'],,,,0,not found,not found,not found
3477,['trapezoid'],,,,0,not found,not found,not found
3478,['Human'],,,,0,not found,not found,not found
3479,['rectangle'],,,,0,not found,not found,not found
3480,['trapezoid'],,,,0,not found,not found,not found
3481,['rectangle'],,,,0,not found,not found,not found
3482,['trapezoid'],,,,0,not found,not found,not found
3483,['Human'],,,,0,not found,not found,not found
3484,['rectangle'],,,,0,not found,not found,not found
3485,['trapezoid'],,,,0,not found,not found,not found
3486,['rectangle'],,,,0,not found,not found,not found
3487,['trapezoid'],,,,0,not found,not found,not found
3488,['Human'],,,,0,not found,not found,not found
3489,['rectangle'],,,,0,not found,not found,not found
3490,['trapezoid'],,,,0,not found,not found,not found
3491,['rectangle'],,,,0,not found,not found,not found
3492,['trapezoid'],,,,0,not found,not found,not found
3493,['Human'],,,,0,not found,not found,not found
3494,['rectangle'],,,,0,not found,not found,not found
3495,['trapezoid'],,,,0,not found,not found,not found
3496,['rectangle'],,,,0,not found,not found,not found
3497,['trapezoid'],,,,0,not found,not found,not found
3498,['Human'],,,,0,not found,not found,not found
3499,['rectangle'],,,,0,not found,not found,not found
3500,['trapezoid'],,,,0,not found,not found,not found
3501,['rectangle'],,,,0,not found,not found,not found
3502,['trapezoid'],,,,0,not found,not found,not found
3503,['Human'],,,,0,not found,not found,not found
3504,['rectangle'],,,,0,not found,not found,not found
3505,['trapezoid'],,,,0,not found,not found,not found
3506,['rectangle'],,,,0,not found,not found,not found
3507,['trapezoid'],,,,0,not found,not found,not found
3508,['Human'],,,,0,not found,not found,not found
3509,['rectangle'],,,,0,not found,not found,not found
3510,['trapezoid'],,,,0,not found,not found,not found
3511,['rectangle'],,,,0,not found,not found,not found
3512,['trapezoid'],,,,0,not found,not found,not found
3513,['Human'],,,,0,not found,not found,not found
3514,['rectangle'],,,,0,not found,not found,not found
3515,['trapezoid'],,,,0,not found,not found,not found
3516,['rectangle'],,,,0,not found,not found,not found
3517,['trapezoid'],,,,0,not found,not found,not found
3518,['Human'],,,,0,not found,not found,not found
3519,['rectangle'],,,,0,not found,not found,not found
3520,['trapezoid'],,,,0,not found,not found,not found
3521,['rectangle'],,,,0,not found,not found,not found
3522,['trapezoid'],,,,0,not found,not found,not found
3523,['Human'],,,,0,not found,not found,not found
3524,['rectangle'],,,,0,not found,not found,not found
3525,['trapezoid'],,,,0,not found,not found,not found
3526,['rectangle'],,,,0,not found,not found,not found
3527,['trapezoid'],,,,0,not found,not found,not found
3528,['Human'],,,,0,not found,not found,not found
3529,['rectangle'],,,,0,not found,not found,not found
3530,['trapezoid'],,,,0,not found,not found,not found
3531,['rectangle'],,,,0,not found,not found,not found
3532,['trapezoid'],,,,0,not found,not found,not found
3533,['Human'],,,,0,not found,not found,not found
3534,['rectangle'],,,,0,not found,not found,not found
3535,['trapezoid'],,,,0,not found,not found,not found
3536,['rectangle'],,,,0,not found,not found,not found
3537,['trapezoid'],,,,0,not found,not found,not found
3538,['Human'],,,,0,not found,not found,not found
3539,['rectangle'],,,,0,not found,not found,not found
3540,['trapezoid'],,,,0,not found,not found,not found
3541,['rectangle'],,,,0,not found,not found,not found
3542,['trapezoid'],,,,0,not found,not found,not found
3543,['Human'],,,,0,not found,not found,not found
3544,['rectangle'],,,,0,not found,not found,not found
3545,['trapezoid'],,,,0,not found,not found,not found
3546,['rectangle'],,,,0,not found,not found,not found
3547,['trapezoid'],,,,0,not found,not found,not found
3548,['Human'],,,,0,not found,not found,not found
3549,['rectangle'],,,,0,not found,not found,not found
3550,['trapezoid'],,,,0,not found,not found,not found
3551,['rectangle'],,,,0,not found,not found,not found
3552,['trapezoid'],,,,0,not found,not found,not found
3553,['Human'],,,,0,not found,not found,not found
3554,['rectangle'],,,,0,not found,not found,not found
3555,['trapezoid'],,,,0,not found,not found,not found
3556,['rectangle'],,,,0,not found,not found,not found
3557,['trapezoid'],,,,0,not found,not found,not found
3558,['Human'],,,,0,not found,not found,not found
3559,['rectangle'],,,,0,not found,not found,not found
3560,['trapezoid'],,,,0,not found,not found,not found
3561,['rectangle'],,,,0,not found,not found,not found
3562,['trapezoid'],,,,0,not found,not found,not found
3563,['Human'],,,,0,not found,not found,not found
3564,['rectangle'],,,,0,not found,not found,not found
3565,['trapezoid'],,,,0,not found,not found,not found
3566,['rectangle'],,,,0,not found,not found,not found
3567,['trapezoid'],,,,0,not found,not found,not found
3568,['Human'],,,,0,not found,not found,not found
3569,['rectangle'],,,,0,not found,not found,not found
3570,['trapezoid'],,,,0,not found,not found,not found
3571,['rectangle'],,,,0,not found,not found,not found
3572,['trapezoid'],,,,0,not found,not found,not found
3573,['Human'],,,,0,not found,not found,not found
3574,['rectangle'],,,,0,not found,not found,not found
3575,['trapezoid'],,,,0,not found,not found,not found
3576,['rectangle'],,,,0,not found,not found,not found
3577,['trapezoid'],,,,0,not found,not found,not found
3578,['Human'],,,,0,not found,not found,not found
3579,['rectangle'],,,,0,not found,not found,not found
3580,['trapezoid'],,,,0,not found,not found,not found
3581,['rectangle'],,,,0,not found,not found,not found
3582,['trapezoid'],,,,0,not found,not found,not found
3583,['Human'],,,,0,not found,not found,not found
3584,['rectangle'],,,,0,not found,not found,not found
3585,['trapezoid'],,,,0,not found,not found,not found
3586,['rectangle'],,,,0,not found,not found,not found
3587,['trapezoid'],,,,0,not found,not found,not found
3588,['Human'],,,,0,not found,not found,not found
3589,['rectangle'],,,,0,not found,not found,not found
3590,['trapezoid'],,,,0,not found,not found,not found
3591,['rectangle'],,,,0,not found,not found,not found
3592,['trapezoid'],,,,0,not found,not found,not found
3593,['Human'],,,,0,not found,not found,not found
3594,['rectangle'],,,,0,not found,not found,not found
3595,['trapezoid'],,,,0,not found,not found,not found
3596,['rectangle'],,,,0,not found,not found,not found
3597,['trapezoid'],,,,0,not found,not found,not found
3598,['Human'],,,,0,not found,not found,not found
3599,['rectangle'],,,,0,not found,not found,not found
3600,['trapezoid'],,,,0,not found,not found,not found
3601,['rectangle'],,,,0,not found,not found,not found
3602,['trapezoid'],,,,0,not found,not found,not found
3603,['Human'],,,,0,not found,not found,not found
3604,['rectangle'],,,,0,not found,not found,not found
3605,['trapezoid'],,,,0,not found,not found,not found
3606,['rectangle'],,,,0,not found,not found,not found
3607,['trapezoid'],,,,0,not found,not found,not found
3608,['Human'],,,,0,not found,not found,not found
3609,['rectangle'],,,,0,not found,not found,not found
3610,['trapezoid'],,,,0,not found,not found,not found
3611,['rectangle'],,,,0,not found,not found,not found
3612,['trapezoid'],,,,0,not found,not found,not found
3613,['Human'],,,,0,not found,not found,not found
3614,['rectangle'],,,,0,not found,not found,not found
3615,['trapezoid'],,,,0,not found,not found,not found
3616,['rectangle'],,,,0,not found,not found,not found
3617,['trapezoid'],,,,0,not found,not found,not found
3618,['Human'],,,,0,not found,not found,not found
3619,['rectangle'],,,,0,not found,not found,not found
3620,['trapezoid'],,,,0,not found,not found,not found
3621,['rectangle'],,,,0,not found,not found,not found
3622,['trapezoid'],,,,0,not found,not found,not found
3623,['Human'],,,,0,not found,not found,not found
3624,['rectangle'],,,,0,not found,not found,not found
3625,['trapezoid'],,,,0,not found,not found,not found
3626,['rectangle'],,,,0,not found,not found,not found
3627,['trapezoid'],,,,0,not found,not found,not found
3628,['Human'],,,,0,not found,not found,not found
3629,['rectangle'],,,,0,not found,not found,not found
3630,['trapezoid'],,,,0,not found,not found,not found
3631,['rectangle'],,,,0,not found,not found,not found
3632,['trapezoid'],,,,0,not found,not found,not found
3633,['Human'],,,,0,not found,not found,not found
3634,['rectangle'],,,,0,not found,not found,not found
3635,['trapezoid'],,,,0,not found,not found,not found
3636,['rectangle'],,,,0,not found,not found,not found
3637,['trapezoid'],,,,0,not found,not found,not found
3638,['Human'],,,,0,not found,not found,not found
3639,['rectangle'],,,,0,not found,not found,not found
3640,['trapezoid'],,,,0,not found,not found,not found
3641,['rectangle'],,,,0,not found,not found,not found
3642,['trapezoid'],,,,0,not found,not found,not found
3643,['Human'],,,,0,not found,not found,not found
3644,['rectangle'],,,,0,not found,not found,not found
3645,['trapezoid'],,,,0,not found,not found,not found
3646,['rectangle'],,,,0,not found,not found,not found
3647,['trapezoid'],,,,0,not found,not found,not found
3648,['Human'],,,,0,not found,not found,not found
3649,['rectangle'],,,,0,not found,not found,not found
3650,['trapezoid'],,,,0,not found,not found,not found
3651,['rectangle'],,,,0,not found,not found,not found
3652,['trapezoid'],,,,0,not found,not found,not found
3653,['Human'],,,,0,not found,not found,not found
3654,['rectangle'],,,,0,not found,not found,not found
3655,['trapezoid'],,,,0,not found,not found,not found
3656,['rectangle'],,,,0,not found,not found,not found
3657,['trapezoid'],,,,0,not found,not found,not found
3658,['Human'],,,,0,not found,not found,not found
3659,['rectangle'],,,,0,not found,not found,not found
3660,['trapezoid'],,,,0,not found,not found,not found
3661,['rectangle'],,,,0,not found,not found,not found
3662,['trapezoid'],,,,0,not found,not found,not found
3663,['Human'],,,,0,not found,not found,not found
3664,['rectangle'],,,,0,not found,not found,not found
3665,['trapezoid'],,,,0,not found,not found,not found
3666,['rectangle'],,,,0,not found,not found,not found
3667,['trapezoid'],,,,0,not found,not found,not found
3668,['Human'],,,,0,not found,not found,not found
3669,['rectangle'],,,,0,not found,not found,not found
3670,['trapezoid'],,,,0,not found,not found,not found
3671,['rectangle'],,,,0,not found,not found,not found
3672,['trapezoid'],,,,0,not found,not found,not found
3673,['Human'],,,,0,not found,not found,not found
3674,['rectangle'],,,,0,not found,not found,not found
3675,['trapezoid'],,,,0,not found,not found,not found
3676,['rectangle'],,,,0,not found,not found,not found
3677,['trapezoid'],,,,0,not found,not found,not found
3678,['Human'],,,,0,not found,not found,not found
